station_id,name,day_date,temperature_avg,zscore
IN009012200,"KADGUDI KADGOD, IN",1953-11-14,32.8,1.2170078024743043
IN009010101,"HASKOTE, IN",1953-12-13,22.4,-1.1796687141905777
IN009010101,"HASKOTE, IN",1915-12-01,33.6,1.3983848755741042
IN009012200,"KADGUDI KADGOD, IN",1961-09-03,33.7,1.423549011575468
IN009010101,"HASKOTE, IN",1951-08-24,20.7,-1.5709804197798596
IN009010101,"HASKOTE, IN",1940-03-14,20.2,-1.6860720978943544
IN009010101,"HASKOTE, IN",1953-06-18,32.1,1.0531098412306201
IN009012200,"KADGUDI KADGOD, IN",1969-06-18,33.5,1.3776509651085425
IN009012200,"KADGUDI KADGOD, IN",1953-04-17,33.9,1.469447058042392
IN009010101,"HASKOTE, IN",1919-02-11,21.4,-1.4098520704195672
IN009012200,"KADGUDI KADGOD, IN",1958-07-14,33.8,1.4464980348089291
IN009010101,"HASKOTE, IN",1964-04-29,21.3,-1.4328704060424657
IN009010101,"HASKOTE, IN",1951-07-14,33.6,1.3983848755741042
IN009012200,"KADGUDI KADGOD, IN",1960-09-24,21.4,-1.3991808461404183
IN009010101,"HASKOTE, IN",1957-02-22,20.8,-1.5479620841569603
IN009010101,"HASKOTE, IN",1912-07-27,33.4,1.3523482043283057
IN009010101,"HASKOTE, IN",1905-10-20,34,1.4904582180656998
IN009012200,"KADGUDI KADGOD, IN",1955-02-19,33.5,1.3776509651085425
IN009010101,"HASKOTE, IN",1939-09-23,22.3,-1.2026870498134763
IN009012200,"KADGUDI KADGOD, IN",1968-06-25,22.6,-1.1237925673388678
IN009010101,"HASKOTE, IN",1927-07-19,21.9,-1.2947603923050726
IN009010101,"HASKOTE, IN",1921-11-05,20.6,-1.5939987554027581
IN009010101,"HASKOTE, IN",1925-08-15,22.2,-1.2257053854363755
IN009010101,"HASKOTE, IN",1954-07-26,20.6,-1.5939987554027581
IN009010101,"HASKOTE, IN",1912-04-02,33.6,1.3983848755741042
IN009010101,"HASKOTE, IN",1949-04-16,34.4,1.5825315605572952
IN009010101,"HASKOTE, IN",1914-09-24,33.9,1.4674398824428005
IN009010101,"HASKOTE, IN",1939-04-11,20.1,-1.7090904335172528
IN009010101,"HASKOTE, IN",1925-01-25,32.2,1.0761281768535194
IN009012000,"YELAHANKA, IN",1957-11-30,33.3,1.388991083230943
IN009012200,"KADGUDI KADGOD, IN",1962-03-27,32.8,1.2170078024743043
IN009011801,"ATTIBELE, IN",1966-02-05,20.9,-1.5152641215652811
IN009010101,"HASKOTE, IN",1952-03-22,22.5,-1.1566503785676785
IN009010101,"HASKOTE, IN",1949-10-07,22.7,-1.110613707321881
IN009012200,"KADGUDI KADGOD, IN",1958-03-14,33.3,1.3317529186416168
IN009012000,"YELAHANKA, IN",1952-08-20,20.7,-1.5480154759461924
IN009010101,"HASKOTE, IN",1958-12-04,23.1,-1.0185403648302847
IN009010101,"HASKOTE, IN",1926-10-08,20.8,-1.5479620841569603
IN009010101,"HASKOTE, IN",1928-02-09,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1953-08-27,21.3,-1.4328704060424657
IN009010101,"HASKOTE, IN",1927-08-17,32.3,1.099146512476417
IN009010101,"HASKOTE, IN",1959-12-05,20.8,-1.5479620841569603
IN009010101,"HASKOTE, IN",1969-12-17,20.5,-1.6170170910256574
IN009010101,"HASKOTE, IN",1939-05-22,21,-1.5019254129111628
IN009010101,"HASKOTE, IN",1953-06-08,33.3,1.3293298687054065
IN009010101,"HASKOTE, IN",1928-11-08,21.8,-1.317778727927971
IN009012000,"YELAHANKA, IN",1957-04-15,34.8,1.738634721228221
IN009010101,"HASKOTE, IN",1917-01-02,20.5,-1.6170170910256574
IN009012200,"KADGUDI KADGOD, IN",1953-12-05,34.3,1.5612431509762417
IN009012000,"YELAHANKA, IN",1955-11-30,20.5,-1.5946346276791625
IN009012000,"YELAHANKA, IN",1952-11-28,33.6,1.4589198108303996
IN009010101,"HASKOTE, IN",1912-06-30,20.1,-1.7090904335172528
IN009010101,"HASKOTE, IN",1915-12-28,21.8,-1.317778727927971
IN009010101,"HASKOTE, IN",1958-04-18,21.1,-1.4789070772882633
IN009010101,"HASKOTE, IN",1925-05-21,32.4,1.1221648480993163
IN009010101,"HASKOTE, IN",1922-08-11,33.3,1.3293298687054065
IN009012200,"KADGUDI KADGOD, IN",1956-02-27,33,1.26290584894123
IN009010101,"HASKOTE, IN",1909-01-30,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1937-03-11,34.9,1.6976232386717898
IN009012000,"YELAHANKA, IN",1955-02-10,32.9,1.2957527797650024
IN009012200,"KADGUDI KADGOD, IN",1970-11-11,23,-1.0319964744050183
IN009010101,"HASKOTE, IN",1964-12-19,22.4,-1.1796687141905777
IN009010101,"HASKOTE, IN",1954-04-22,33.3,1.3293298687054065
IN009012000,"YELAHANKA, IN",1952-12-21,22,-1.2449909896818845
IN009010101,"HASKOTE, IN",1967-01-01,21.6,-1.3638153991737687
IN009010101,"HASKOTE, IN",1940-11-18,34.5,1.6055498961801944
IN009012200,"KADGUDI KADGOD, IN",1964-12-22,32.9,1.239956825707767
IN009010101,"HASKOTE, IN",1965-05-16,33.5,1.375366539951205
IN009010101,"HASKOTE, IN",1923-09-17,32.3,1.099146512476417
IN009010101,"HASKOTE, IN",1945-09-27,33.9,1.4674398824428005
IN009010101,"HASKOTE, IN",1958-07-11,21.9,-1.2947603923050726
IN009010101,"HASKOTE, IN",1933-01-07,32.4,1.1221648480993163
IN009010101,"HASKOTE, IN",1969-05-18,32.8,1.2142381905909119
IN009010101,"HASKOTE, IN",1969-04-02,33.6,1.3983848755741042
IN009010101,"HASKOTE, IN",1968-01-31,21.5,-1.386833734796668
IN009010101,"HASKOTE, IN",1941-10-09,21.4,-1.4098520704195672
IN009012200,"KADGUDI KADGOD, IN",1968-06-27,33.2,1.3088038954081556
IN009010101,"HASKOTE, IN",1946-07-07,34.9,1.6976232386717898
IN009010101,"HASKOTE, IN",1930-10-01,22.8,-1.0875953716989815
IN009012200,"KADGUDI KADGOD, IN",1968-02-08,20.7,-1.5598240087746555
IN009010101,"HASKOTE, IN",1933-05-12,34.7,1.651586567425993
IN009010101,"HASKOTE, IN",1909-06-18,20.3,-1.6630537622714552
IN009012200,"KADGUDI KADGOD, IN",1957-07-23,22.1,-1.2385376835061803
IN009012200,"KADGUDI KADGOD, IN",1958-08-06,34.7,1.6530392439100927
IN009010101,"HASKOTE, IN",1954-12-10,32.5,1.1451831837222155
IN009010101,"HASKOTE, IN",1953-07-20,33.5,1.375366539951205
IN009012000,"YELAHANKA, IN",1955-02-24,20.6,-1.5713250518126771
IN009010101,"HASKOTE, IN",1928-12-30,20.6,-1.5939987554027581
IN009010101,"HASKOTE, IN",1947-12-27,33.8,1.444421546819901
IN009010101,"HASKOTE, IN",1915-02-26,32.2,1.0761281768535194
IN009012000,"YELAHANKA, IN",1957-08-30,23,-1.0118952310170326
IN009010101,"HASKOTE, IN",1946-02-10,21.2,-1.455888741665365
IN009010101,"HASKOTE, IN",1904-05-28,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1903-12-17,22.2,-1.2257053854363755
IN009012200,"KADGUDI KADGOD, IN",1967-01-03,20.9,-1.5139259623077308
IN009011801,"ATTIBELE, IN",1967-05-27,33,1.2767697832348968
IN009010101,"HASKOTE, IN",1927-10-31,22.7,-1.110613707321881
IN009010101,"HASKOTE, IN",1958-03-30,21.5,-1.386833734796668
IN009012200,"KADGUDI KADGOD, IN",1965-02-15,33.6,1.4005999883420053
IN009010101,"HASKOTE, IN",1906-01-15,21.5,-1.386833734796668
IN009010101,"HASKOTE, IN",1959-08-26,34.9,1.6976232386717898
IN009010101,"HASKOTE, IN",1919-08-06,22.2,-1.2257053854363755
IN009010101,"HASKOTE, IN",1905-01-24,20.4,-1.6400354266485566
IN009010101,"HASKOTE, IN",1931-11-09,32.5,1.1451831837222155
IN009010101,"HASKOTE, IN",1908-08-30,22.5,-1.1566503785676785
IN009010101,"HASKOTE, IN",1902-12-05,32.9,1.237256526213811
IN009010101,"HASKOTE, IN",1915-10-15,22.9,-1.0645770360760831
IN009010101,"HASKOTE, IN",1951-01-14,34.2,1.5364948893114982
IN009010101,"HASKOTE, IN",1947-07-06,33.9,1.4674398824428005
IN009012200,"KADGUDI KADGOD, IN",1967-11-11,23.1,-1.0090474511715555
IN009010101,"HASKOTE, IN",1950-09-01,20.1,-1.7090904335172528
IN009012000,"YELAHANKA, IN",1958-09-04,22.5,-1.1284431103494585
IN009010101,"HASKOTE, IN",1923-07-31,34.4,1.5825315605572952
IN009010101,"HASKOTE, IN",1934-04-30,22.1,-1.248723721059274
IN009012200,"KADGUDI KADGOD, IN",1962-11-29,21.8,-1.3073847532065679
IN009012200,"KADGUDI KADGOD, IN",1959-08-16,22.5,-1.1467415905723306
IN009010101,"HASKOTE, IN",1961-06-20,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1952-01-12,34.6,1.6285682318030936
IN009012200,"KADGUDI KADGOD, IN",1958-11-07,34.7,1.6530392439100927
IN009010101,"HASKOTE, IN",1911-11-17,33,1.2602748618367103
IN009010101,"HASKOTE, IN",1939-09-11,32.5,1.1451831837222155
IN009011801,"ATTIBELE, IN",1970-12-19,21.5,-1.3768161593437844
IN009012200,"KADGUDI KADGOD, IN",1962-11-05,22,-1.2614867067396431
IN009010101,"HASKOTE, IN",1964-05-05,32.3,1.099146512476417
IN009011801,"ATTIBELE, IN",1965-08-27,34.5,1.622889688788638
IN009010101,"HASKOTE, IN",1959-06-06,22.6,-1.1336320429447793
IN009010101,"HASKOTE, IN",1908-08-26,21.8,-1.317778727927971
IN009010101,"HASKOTE, IN",1915-11-20,32.8,1.2142381905909119
IN009012000,"YELAHANKA, IN",1952-11-21,20,-1.7111825070115887
IN009010101,"HASKOTE, IN",1935-05-09,32.2,1.0761281768535194
IN009010101,"HASKOTE, IN",1916-01-03,33,1.2602748618367103
IN009012000,"YELAHANKA, IN",1953-12-24,20.2,-1.6645633552786183
IN009012200,"KADGUDI KADGOD, IN",1961-04-03,22.6,-1.1237925673388678
IN009011801,"ATTIBELE, IN",1966-11-21,32.3,1.1152471606431504
IN009012000,"YELAHANKA, IN",1957-12-19,33.1,1.3423719314979734
IN009012200,"KADGUDI KADGOD, IN",1969-11-28,22.2,-1.2155886602727182
IN009010101,"HASKOTE, IN",1905-08-13,22.9,-1.0645770360760831
IN009010101,"HASKOTE, IN",1912-03-27,34.6,1.6285682318030936
IN009010101,"HASKOTE, IN",1957-07-20,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1952-12-01,22.1,-1.248723721059274
IN009011801,"ATTIBELE, IN",1970-04-13,22.9,-1.0537709141602931
IN009010101,"HASKOTE, IN",1939-05-05,32.8,1.2142381905909119
IN009010101,"HASKOTE, IN",1936-11-22,32.3,1.099146512476417
IN009010101,"HASKOTE, IN",1968-05-24,33.8,1.444421546819901
IN009010101,"HASKOTE, IN",1953-05-10,23.1,-1.0185403648302847
IN009010101,"HASKOTE, IN",1959-09-12,20.3,-1.6630537622714552
IN009012000,"YELAHANKA, IN",1960-02-20,22.7,-1.0818239586164884
IN009010101,"HASKOTE, IN",1928-04-19,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1937-11-12,32.8,1.2142381905909119
IN009010101,"HASKOTE, IN",1908-03-27,33.2,1.3063115330825088
IN009012200,"KADGUDI KADGOD, IN",1959-03-05,32.1,1.056364639840068
IN009010101,"HASKOTE, IN",1960-11-01,21.4,-1.4098520704195672
IN009010101,"HASKOTE, IN",1920-01-12,32,1.030091505607721
IN009010101,"HASKOTE, IN",1901-07-10,21.4,-1.4098520704195672
IN009012200,"KADGUDI KADGOD, IN",1955-03-29,34.8,1.675988267143554
IN009010101,"HASKOTE, IN",1909-05-05,21,-1.5019254129111628
IN009010101,"HASKOTE, IN",1966-11-30,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1930-03-20,33.5,1.375366539951205
IN009010101,"HASKOTE, IN",1906-08-02,32.8,1.2142381905909119
IN009012200,"KADGUDI KADGOD, IN",1967-08-01,20,-1.7204671714088928
IN009010101,"HASKOTE, IN",1922-10-22,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1929-06-13,34.3,1.559513224934396
IN009012200,"KADGUDI KADGOD, IN",1956-11-21,32.3,1.102262686306992
IN009010101,"HASKOTE, IN",1938-06-25,21.6,-1.3638153991737687
IN009010101,"HASKOTE, IN",1961-06-19,23.1,-1.0185403648302847
IN009010101,"HASKOTE, IN",1924-01-11,33.2,1.3063115330825088
IN009010101,"HASKOTE, IN",1970-09-15,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1914-05-31,22.4,-1.1796687141905777
IN009010101,"HASKOTE, IN",1941-09-14,34,1.4904582180656998
IN009010101,"HASKOTE, IN",1934-12-30,20.7,-1.5709804197798596
IN009010101,"HASKOTE, IN",1923-09-07,20.5,-1.6170170910256574
IN009010101,"HASKOTE, IN",1916-07-18,20.5,-1.6170170910256574
IN009010101,"HASKOTE, IN",1949-06-30,32.9,1.237256526213811
IN009011801,"ATTIBELE, IN",1970-10-25,32.8,1.2306204624943975
IN009010101,"HASKOTE, IN",1957-10-24,22.7,-1.110613707321881
IN009010101,"HASKOTE, IN",1966-11-28,21.9,-1.2947603923050726
IN009010101,"HASKOTE, IN",1967-09-09,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1953-01-24,33.5,1.375366539951205
IN009012000,"YELAHANKA, IN",1955-11-02,34.9,1.7619442970947063
IN009012200,"KADGUDI KADGOD, IN",1964-07-22,32.3,1.102262686306992
IN009010101,"HASKOTE, IN",1913-11-03,21.9,-1.2947603923050726
IN009010101,"HASKOTE, IN",1963-03-31,22.4,-1.1796687141905777
IN009010101,"HASKOTE, IN",1921-10-15,22.9,-1.0645770360760831
IN009010101,"HASKOTE, IN",1937-01-28,31.9,1.0070731699848217
IN009010101,"HASKOTE, IN",1944-09-29,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1930-11-22,34.3,1.559513224934396
IN009010101,"HASKOTE, IN",1907-08-16,22.1,-1.248723721059274
IN009012200,"KADGUDI KADGOD, IN",1964-07-06,34,1.4923960812758548
IN009012200,"KADGUDI KADGOD, IN",1964-05-24,22.9,-1.0549454976384811
IN009012200,"KADGUDI KADGOD, IN",1967-08-15,21.6,-1.3532827996734926
IN009010101,"HASKOTE, IN",1946-06-05,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1970-09-01,20.7,-1.5709804197798596
IN009012000,"YELAHANKA, IN",1955-01-09,35,1.785253872961192
IN009010101,"HASKOTE, IN",1921-09-01,22.5,-1.1566503785676785
IN009010101,"HASKOTE, IN",1913-10-02,21.1,-1.4789070772882633
IN009010101,"HASKOTE, IN",1970-05-19,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1908-05-20,21,-1.5019254129111628
IN009010101,"HASKOTE, IN",1917-03-01,32.2,1.0761281768535194
IN009010101,"HASKOTE, IN",1967-03-02,33.9,1.4674398824428005
IN009010101,"HASKOTE, IN",1953-03-27,32.3,1.099146512476417
IN009012200,"KADGUDI KADGOD, IN",1958-06-12,33.6,1.4005999883420053
IN009010101,"HASKOTE, IN",1930-03-07,21.7,-1.3407970635508701
IN009010101,"HASKOTE, IN",1943-01-04,22.6,-1.1336320429447793
IN009010101,"HASKOTE, IN",1957-08-21,20.9,-1.524943748534062
IN009012200,"KADGUDI KADGOD, IN",1970-05-16,22.3,-1.1926396370392556
IN009010101,"HASKOTE, IN",1969-08-10,23.1,-1.0185403648302847
IN009010101,"HASKOTE, IN",1935-06-14,33.8,1.444421546819901
IN009010101,"HASKOTE, IN",1945-12-30,21.4,-1.4098520704195672
IN009010101,"HASKOTE, IN",1946-07-22,34.9,1.6976232386717898
IN009010101,"HASKOTE, IN",1901-09-14,22.6,-1.1336320429447793
IN009012200,"KADGUDI KADGOD, IN",1964-08-20,20.9,-1.5139259623077308
IN009010101,"HASKOTE, IN",1901-12-08,20.8,-1.5479620841569603
IN009010101,"HASKOTE, IN",1930-03-30,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1919-12-13,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1906-10-29,22,-1.2717420566821733
IN009010101,"HASKOTE, IN",1919-10-30,22,-1.2717420566821733
IN009010101,"HASKOTE, IN",1957-11-18,21.2,-1.455888741665365
IN009010101,"HASKOTE, IN",1930-09-24,34.1,1.513476553688599
IN009012200,"KADGUDI KADGOD, IN",1966-11-05,21.9,-1.284435729973106
IN009011801,"ATTIBELE, IN",1965-06-16,21.9,-1.2845175178627872
IN009012200,"KADGUDI KADGOD, IN",1953-01-21,32.1,1.056364639840068
IN009010101,"HASKOTE, IN",1960-08-03,34.5,1.6055498961801944
IN009011801,"ATTIBELE, IN",1967-05-08,33.8,1.4613670661968914
IN009012200,"KADGUDI KADGOD, IN",1966-05-10,21.1,-1.4680279158408052
IN009010101,"HASKOTE, IN",1929-06-17,23,-1.0415587004531839
IN009010101,"HASKOTE, IN",1944-05-07,22.4,-1.1796687141905777
IN009010101,"HASKOTE, IN",1923-12-08,33.7,1.4214032111970036
IN009012200,"KADGUDI KADGOD, IN",1959-05-08,21.6,-1.3532827996734926
IN009010101,"HASKOTE, IN",1936-05-11,33.9,1.4674398824428005
IN009012200,"KADGUDI KADGOD, IN",1965-09-06,20.4,-1.628671078475043
IN009012200,"KADGUDI KADGOD, IN",1965-05-13,33.7,1.423549011575468
IN009010101,"HASKOTE, IN",1925-05-06,21.1,-1.4789070772882633
IN009012200,"KADGUDI KADGOD, IN",1961-07-05,32.1,1.056364639840068
IN009012000,"YELAHANKA, IN",1956-04-01,33.3,1.388991083230943
IN009010101,"HASKOTE, IN",1943-02-03,21.3,-1.4328704060424657
IN009012200,"KADGUDI KADGOD, IN",1957-01-03,22.7,-1.1008435441054059
IN009010101,"HASKOTE, IN",1904-01-07,34.8,1.6746049030488905
IN009010101,"HASKOTE, IN",1937-06-29,20.2,-1.6860720978943544
IN009010101,"HASKOTE, IN",1913-07-23,33.8,1.444421546819901
IN009012200,"KADGUDI KADGOD, IN",1954-03-08,32.2,1.0793136630735307
IN009010101,"HASKOTE, IN",1925-03-24,33.9,1.4674398824428005
IN009012200,"KADGUDI KADGOD, IN",1962-02-28,20.4,-1.628671078475043
IN009010101,"HASKOTE, IN",1961-04-23,20.7,-1.5709804197798596
IN009012200,"KADGUDI KADGOD, IN",1953-08-17,34.9,1.6989372903770168
IN009010101,"HASKOTE, IN",1916-11-24,22.1,-1.248723721059274
IN009012200,"KADGUDI KADGOD, IN",1959-11-17,20.5,-1.6057220552415803
IN009010101,"HASKOTE, IN",1960-01-03,34.1,1.513476553688599
IN009012000,"YELAHANKA, IN",1958-11-02,22,-1.2449909896818845
IN009010101,"HASKOTE, IN",1949-08-25,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1924-10-12,33.4,1.3523482043283057
IN009010101,"HASKOTE, IN",1944-11-16,21,-1.5019254129111628
IN009010101,"HASKOTE, IN",1956-11-14,21.1,-1.4789070772882633
IN009012200,"KADGUDI KADGOD, IN",1958-07-01,33.6,1.4005999883420053
IN009010101,"HASKOTE, IN",1936-09-27,21,-1.5019254129111628
IN009010101,"HASKOTE, IN",1930-05-23,20.6,-1.5939987554027581
IN009011801,"ATTIBELE, IN",1965-12-09,34.1,1.5305910473076405
IN009012200,"KADGUDI KADGOD, IN",1954-07-08,21.5,-1.3762318229069554
IN009010101,"HASKOTE, IN",1954-03-17,33.7,1.4214032111970036
IN009010101,"HASKOTE, IN",1916-02-02,21.5,-1.386833734796668
IN009012200,"KADGUDI KADGOD, IN",1962-12-17,34.5,1.6071411974431673
IN009012200,"KADGUDI KADGOD, IN",1961-05-19,20.9,-1.5139259623077308
IN009010101,"HASKOTE, IN",1920-06-26,32,1.030091505607721
IN009010101,"HASKOTE, IN",1963-03-18,32.2,1.0761281768535194
IN009010101,"HASKOTE, IN",1925-02-26,21.7,-1.3407970635508701
IN009011801,"ATTIBELE, IN",1970-10-14,21.1,-1.4691148008247816
IN009010101,"HASKOTE, IN",1904-03-05,33,1.2602748618367103
IN009012200,"KADGUDI KADGOD, IN",1957-03-17,22.2,-1.2155886602727182
IN009010101,"HASKOTE, IN",1954-04-05,32.8,1.2142381905909119
IN009010101,"HASKOTE, IN",1905-12-08,20.8,-1.5479620841569603
IN009012200,"KADGUDI KADGOD, IN",1970-07-28,33,1.26290584894123
IN009010101,"HASKOTE, IN",1915-06-16,33,1.2602748618367103
IN009011801,"ATTIBELE, IN",1970-04-16,33.5,1.3921430850861438
IN009010101,"HASKOTE, IN",1928-03-30,21.2,-1.455888741665365
IN009010101,"HASKOTE, IN",1949-12-10,32.1,1.0531098412306201
IN009012000,"YELAHANKA, IN",1953-04-24,32.1,1.1092761728331213
IN009010101,"HASKOTE, IN",1957-05-29,32.1,1.0531098412306201
IN009010101,"HASKOTE, IN",1938-02-11,34.5,1.6055498961801944
IN009010101,"HASKOTE, IN",1932-05-14,34.1,1.513476553688599
IN009010101,"HASKOTE, IN",1919-01-06,22,-1.2717420566821733
IN009012200,"KADGUDI KADGOD, IN",1964-09-13,22.1,-1.2385376835061803
IN009010101,"HASKOTE, IN",1922-05-04,21.9,-1.2947603923050726
IN009010101,"HASKOTE, IN",1915-01-22,35,1.7206415742946892
IN009012200,"KADGUDI KADGOD, IN",1966-09-14,21.9,-1.284435729973106
IN009010101,"HASKOTE, IN",1954-06-30,21.1,-1.4789070772882633
IN009010101,"HASKOTE, IN",1970-02-01,21.7,-1.3407970635508701
IN009010101,"HASKOTE, IN",1909-05-19,33.4,1.3523482043283057
IN009012200,"KADGUDI KADGOD, IN",1962-09-09,21.7,-1.3303337764400307
IN009010101,"HASKOTE, IN",1952-12-10,33.1,1.2832931974596096
IN009010101,"HASKOTE, IN",1948-04-03,22.1,-1.248723721059274
IN009010101,"HASKOTE, IN",1967-03-03,22.5,-1.1566503785676785
IN009010101,"HASKOTE, IN",1912-04-24,21.2,-1.455888741665365
IN009010101,"HASKOTE, IN",1943-03-15,21.5,-1.386833734796668
IN009010101,"HASKOTE, IN",1948-09-29,33,1.2602748618367103
IN009010101,"HASKOTE, IN",1916-12-12,21.8,-1.317778727927971
IN009010101,"HASKOTE, IN",1941-07-08,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1917-02-22,32,1.030091505607721
IN009012000,"YELAHANKA, IN",1957-12-27,31.7,1.01603786936718
IN009010101,"HASKOTE, IN",1969-03-12,32.5,1.1451831837222155
IN009011801,"ATTIBELE, IN",1967-09-02,22.2,-1.2152935367520388
IN009012000,"YELAHANKA, IN",1953-05-18,35,1.785253872961192
IN009010101,"HASKOTE, IN",1917-08-04,32.1,1.0531098412306201
IN009010101,"HASKOTE, IN",1917-09-16,32.2,1.0761281768535194
IN009012200,"KADGUDI KADGOD, IN",1967-01-20,32.6,1.1711097560073804
IN009010101,"HASKOTE, IN",1903-12-15,20.3,-1.6630537622714552
IN009010101,"HASKOTE, IN",1907-07-10,22.8,-1.0875953716989815
IN009010101,"HASKOTE, IN",1931-12-28,22.6,-1.1336320429447793
IN009010101,"HASKOTE, IN",1939-05-23,22.6,-1.1336320429447793
IN009010101,"HASKOTE, IN",1920-05-14,34,1.4904582180656998
IN009010101,"HASKOTE, IN",1917-11-17,21.9,-1.2947603923050726
IN009012000,"YELAHANKA, IN",1954-06-22,20.8,-1.5247059000797067
IN009010101,"HASKOTE, IN",1919-01-23,32.9,1.237256526213811
IN009012200,"KADGUDI KADGOD, IN",1967-05-28,20.7,-1.5598240087746555
IN009010101,"HASKOTE, IN",1943-07-28,33.3,1.3293298687054065
IN009010101,"HASKOTE, IN",1953-08-31,22.7,-1.110613707321881
IN009010101,"HASKOTE, IN",1967-04-17,33.9,1.4674398824428005
IN009010101,"HASKOTE, IN",1953-09-05,34,1.4904582180656998
IN009010101,"HASKOTE, IN",1944-03-23,33.3,1.3293298687054065
IN009012000,"YELAHANKA, IN",1957-12-29,22.9,-1.035204806883518
IN009010101,"HASKOTE, IN",1906-05-22,21.6,-1.3638153991737687
IN009012200,"KADGUDI KADGOD, IN",1954-11-01,21.9,-1.284435729973106
IN009012200,"KADGUDI KADGOD, IN",1959-08-26,33.2,1.3088038954081556
IN009012200,"KADGUDI KADGOD, IN",1955-08-04,33.4,1.3547019418750796
IN009010101,"HASKOTE, IN",1913-02-17,22.2,-1.2257053854363755
IN009010101,"HASKOTE, IN",1933-03-14,20.9,-1.524943748534062
IN009010101,"HASKOTE, IN",1968-10-07,20,-1.732108769140152
IN009012000,"YELAHANKA, IN",1958-03-18,21.8,-1.2916101414148549
IN009012000,"YELAHANKA, IN",1958-10-18,35,1.785253872961192
IN009010101,"HASKOTE, IN",1969-02-26,32,1.030091505607721
IN009011801,"ATTIBELE, IN",1966-03-03,33.5,1.3921430850861438
IN009010101,"HASKOTE, IN",1954-07-06,34.9,1.6976232386717898
IN009010101,"HASKOTE, IN",1940-12-07,20.3,-1.6630537622714552
IN009012200,"KADGUDI KADGOD, IN",1957-12-08,34.1,1.5153451045093176
IN009010101,"HASKOTE, IN",1938-05-19,20.2,-1.6860720978943544
IN009012200,"KADGUDI KADGOD, IN",1967-02-24,20.5,-1.6057220552415803
IN009010101,"HASKOTE, IN",1938-04-05,32.9,1.237256526213811
IN009012200,"KADGUDI KADGOD, IN",1959-10-13,21.5,-1.3762318229069554
IN009010101,"HASKOTE, IN",1945-05-06,33.7,1.4214032111970036
IN009010101,"HASKOTE, IN",1932-09-12,22.1,-1.248723721059274
IN009012200,"KADGUDI KADGOD, IN",1960-09-03,22.6,-1.1237925673388678
IN009010101,"HASKOTE, IN",1969-09-15,31.9,1.0070731699848217
IN009010101,"HASKOTE, IN",1915-04-02,32.2,1.0761281768535194
IN009010101,"HASKOTE, IN",1912-02-01,20,-1.732108769140152
IN009010101,"HASKOTE, IN",1916-08-12,20.4,-1.6400354266485566
IN009010101,"HASKOTE, IN",1929-01-13,32.5,1.1451831837222155
IN009012200,"KADGUDI KADGOD, IN",1959-02-14,20.2,-1.6745691249419679
IN009010101,"HASKOTE, IN",1927-03-12,32.5,1.1451831837222155
IN009012200,"KADGUDI KADGOD, IN",1961-09-22,21.7,-1.3303337764400307
IN009010101,"HASKOTE, IN",1968-09-14,34.9,1.6976232386717898
IN009012200,"KADGUDI KADGOD, IN",1959-06-19,34.3,1.5612431509762417
IN009012000,"YELAHANKA, IN",1959-02-03,33.6,1.4589198108303996
IN009010101,"HASKOTE, IN",1955-04-18,32,1.030091505607721
IN009012200,"KADGUDI KADGOD, IN",1953-09-30,20.9,-1.5139259623077308
IN009010101,"HASKOTE, IN",1927-07-22,31.9,1.0070731699848217
IN009012200,"KADGUDI KADGOD, IN",1954-01-10,34.5,1.6071411974431673
IN009010101,"HASKOTE, IN",1955-06-01,22.3,-1.2026870498134763
IN009010101,"HASKOTE, IN",1963-01-06,22.9,-1.0645770360760831
IN009010101,"HASKOTE, IN",1922-07-04,32.9,1.237256526213811
IN009010101,"HASKOTE, IN",1908-11-18,22,-1.2717420566821733
IN009010101,"HASKOTE, IN",1964-04-10,20.7,-1.5709804197798596
IN009012200,"KADGUDI KADGOD, IN",1969-01-27,32.2,1.0793136630735307
IN009012200,"KADGUDI KADGOD, IN",1966-04-14,21.1,-1.4680279158408052
IN009012200,"KADGUDI KADGOD, IN",1957-10-16,22.7,-1.1008435441054059
IN009010101,"HASKOTE, IN",1954-01-11,34.9,1.6976232386717898
IN009010101,"HASKOTE, IN",1907-09-29,20.6,-1.5939987554027581
IN009010101,"HASKOTE, IN",1910-08-08,32.8,1.2142381905909119
